nf_timestamp,emit_lat,emit_long,prod_quant,prod_valor_unit,anomaly_score,idx
0.936271167495306,-25.333011408981186,-5.93069420497074,7.783640596221253,1.916922612182061,-1495777.8350911732,72126
0.936271167495306,-25.333011408981186,-5.93069420497074,7.601402334583733,1.916922612182061,-1311775.335989765,72187
0.936271167495306,-25.333011408981186,-5.93069420497074,6.90875477931522,1.916922612182061,-1280309.8487741488,72148
0.8941127753633324,-25.333011408981186,-5.93069420497074,7.741099090035366,1.0986122886681098,-835211.6329432736,72216
0.9941360432354928,-25.333011408981186,-5.93069420497074,6.90875477931522,1.128171090909654,-816834.9342024841,72176
0.9000002424401217,-25.333011408981186,-5.93069420497074,6.8679744089702925,1.0986122886681098,-747371.0606461818,72173
0.6299816900284299,-25.333011408981186,-5.93069420497074,7.313886831633462,1.0986122886681098,-744083.3658253768,72179
0.936271167495306,-25.333011408981186,-5.93069420497074,6.68586094706836,1.916922612182061,-713867.4938354542,72168
0.8774572981591788,-25.333011408981186,-5.93069420497074,6.90875477931522,1.0986122886681098,-711806.0047229144,72130
0.8171956146664243,-25.333011408981186,-5.93069420497074,6.90875477931522,1.128171090909654,-658172.3002589518,72110
0.5915447857412985,-25.333011408981186,-5.93069420497074,7.560601162768557,1.0986122886681098,-616637.4301487713,72150
0.73748420390924,-25.333011408981186,-5.93069420497074,7.313886831633462,1.0986122886681098,-607200.747529173,72194
0.8171956146664243,-25.333011408981186,-5.93069420497074,6.90875477931522,1.0986122886681098,-604853.386655719,72109
0.73748420390924,-25.333011408981186,-5.93069420497074,7.601402334583733,0.8754687373538999,-558795.5703287534,72237
0.4483161033899918,-25.333011408981186,-5.93069420497074,7.313886831633462,1.128171090909654,-490067.23579539516,72248
0.7453964288441739,-25.333011408981186,-5.93069420497074,6.90875477931522,1.0986122886681098,-455752.6281117919,72086
0.717915808582795,-25.333011408981186,-5.93069420497074,6.8679744089702925,1.0986122886681098,-347962.2688490598,72269
0.6495510742553847,-25.333011408981186,-5.93069420497074,7.824445930877619,1.128171090909654,-332553.1976433265,72172
0.5914675877009614,-25.333011408981186,-5.93069420497074,7.824445930877619,1.128171090909654,-252664.4527588128,72129
0.6495510742553847,-25.333011408981186,-5.93069420497074,7.824445930877619,1.0986122886681098,-251947.68439758266,72171
0.5528261405069372,-25.333011408981186,-5.93069420497074,6.90875477931522,1.0986122886681098,-212820.5348157684,72085
0.5914675877009614,-25.333011408981186,-5.93069420497074,7.824445930877619,1.0986122886681098,-169908.62014322076,72128
0.4483161033899918,-25.333011408981186,-5.93069420497074,7.601402334583733,1.0986122886681098,-80118.59555848863,72246
0.9078454454400244,-25.333011408981186,-5.93069420497074,7.313886831633462,1.289232648276759,-49665.474776902025,72233
0.9078454454400244,-25.333011408981186,-5.93069420497074,7.313886831633462,1.289232648276759,-49665.474776902025,72087
0.9078454454400244,-25.333011408981186,-5.93069420497074,7.313886831633462,1.289232648276759,-49665.474776902025,72250
0.9078454454400244,-25.333011408981186,-5.93069420497074,7.313886831633462,1.289232648276759,-49665.474776902025,72270
